asset,direction,signalTs,entryTs,entry,exitTs,exit,stopLoss,takeProfit,qty,risk,pnl,rMultiple,durationH,win,exitReason,ambiguous,passCount,condsPassed,condsFailed,rsi,macd,macdSignal,trend1h,trend4h,ema20,volume,atr,balanceAfter
SILVER,LONG,2025-08-18T12:00:00+00:00,2025-08-18T13:00:00+00:00,38.27,2025-08-18T14:00:00+00:00,38.0718,38.0718,38.6665,2.613013,1.0,-0.518,-0.518,1.0,False,STOP_LOSS,False,6,4h Trend|1h Trend|RSI|MACD Momentum|Price vs MA|Volume,,59.15694143342598,0.0445076841814398,0.028756213605757048,BULLISH,BULLISH,38.122462339322986,4037.0,0.13215735316433472,99.482
SILVER,SHORT,2025-08-19T06:00:00+00:00,2025-08-19T07:00:00+00:00,37.935,2025-08-19T09:00:00+00:00,38.0973,38.0973,37.6104,2.622433,0.9948,-0.4256,-0.428,2.0,False,STOP_LOSS,False,6,4h Trend|1h Trend|RSI|MACD Momentum|Price vs MA|Volume,,43.02021309293429,-0.044504578647853066,-0.02473358248454515,BEARISH,BEARISH,38.01551084519123,1225.0,0.10820503785848067,99.0564
SILVER,SHORT,2025-08-19T13:00:00+00:00,2025-08-19T14:00:00+00:00,37.935,2025-08-19T14:00:00+00:00,37.5823,38.1114,37.5823,2.611213,0.9906,0.921,0.93,0.0,True,TAKE_PROFIT,False,4,4h Trend|RSI|Price vs MA|Volume,1h Trend|MACD Momentum,41.515698188295126,-0.010380522897399658,-0.013905728600292528,NEUTRAL,BEARISH,38.03570763065148,5863.0,0.11756664110235016,99.9773
SILVER,SHORT,2025-08-20T01:00:00+00:00,2025-08-20T02:00:00+00:00,37.195,2025-08-20T12:00:00+00:00,37.3662,37.3662,36.8526,2.687924,0.9998,-0.4602,-0.46,10.0,False,STOP_LOSS,False,6,4h Trend|1h Trend|RSI|MACD Momentum|Price vs MA|Volume,,22.569936179106364,-0.2081832441560465,-0.17563446794127063,BEARISH,BEARISH,37.550065257322004,2130.0,0.11413826091311029,99.5171
SILVER,LONG,2025-08-22T14:00:00+00:00,2025-08-22T15:00:00+00:00,38.96,2025-08-25T13:00:00+00:00,38.5716,38.5716,39.7368,2.554342,0.9952,-0.9921,-0.997,70.0,False,STOP_LOSS,False,6,4h Trend|1h Trend|RSI|MACD Momentum|Price vs MA|Volume,,79.30219586203512,0.08218928738259024,0.04194050481285255,BULLISH,BULLISH,38.05511122190757,22312.0,0.2589345390336053,98.525
SILVER,LONG,2025-08-25T14:00:00+00:00,2025-08-25T15:00:00+00:00,38.825,2025-08-25T18:00:00+00:00,38.6051,38.6051,39.2648,2.53767,0.9853,-0.5581,-0.566,3.0,False,STOP_LOSS,False,4,4h Trend|RSI|Price vs MA|Volume,1h Trend|MACD Momentum,56.72978953568889,0.08590742774655524,0.12968329091272918,NEUTRAL,BULLISH,38.731108007991125,5701.0,0.1466059598031554,97.967
SILVER,LONG,2025-08-28T07:00:00+00:00,2025-08-28T08:00:00+00:00,39.565,2025-08-28T08:00:00+00:00,39.311,39.311,40.0731,2.476102,0.9797,-0.629,-0.642,0.0,False,STOP_LOSS,False,6,4h Trend|1h Trend|RSI|MACD Momentum|Price vs MA|Volume,,81.12383282386381,0.15159298587340686,0.08080401593589785,BULLISH,BULLISH,38.80740782654002,11754.0,0.1693635337997636,97.3379
SILVER,LONG,2025-08-29T07:00:00+00:00,2025-08-29T08:00:00+00:00,39.535,2025-09-01T01:00:00+00:00,40.9436,38.8307,40.9436,1.382011,0.9734,1.9468,2.0,65.0,True,TAKE_PROFIT,False,4,4h Trend|RSI|Price vs MA|Volume,1h Trend|MACD Momentum,56.13675198683976,0.10706032435286517,0.16064912270076498,NEUTRAL,BULLISH,39.52361319532932,1686.0,0.4695474631103422,99.2847
SILVER,LONG,2025-09-02T06:00:00+00:00,2025-09-02T07:00:00+00:00,41.68,2025-09-02T12:00:00+00:00,40.8459,40.8459,43.3483,1.190267,0.9928,-0.9928,-1.0,5.0,False,STOP_LOSS,False,6,4h Trend|1h Trend|RSI|MACD Momentum|Price vs MA|Volume,,79.90715349207957,0.5200477467382498,0.42978757001567836,BULLISH,BULLISH,40.83501894713639,3120.0,0.5560921986863916,98.2919
SILVER,LONG,2025-09-03T11:00:00+00:00,2025-09-03T12:00:00+00:00,41.735,2025-09-03T12:00:00+00:00,41.2324,41.2324,42.7403,1.955557,0.9829,-0.9829,-1.0,0.0,False,STOP_LOSS,False,4,4h Trend|RSI|Price vs MA|Volume,1h Trend|MACD Momentum,62.28821116354885,0.12515919523976748,0.1620589013324117,NEUTRAL,BULLISH,41.57117403187912,2078.0,0.33508552927458923,97.3089
SILVER,LONG,2025-09-11T16:00:00+00:00,2025-09-11T17:00:00+00:00,42.2,2025-09-12T08:00:00+00:00,42.8632,41.8684,42.8632,2.305899,0.9731,1.5293,1.572,15.0,True,TAKE_PROFIT,False,6,4h Trend|1h Trend|RSI|MACD Momentum|Price vs MA|Volume,,72.49271098981374,0.09201581560984096,0.02215099647995595,BULLISH,BULLISH,41.69575657257107,7318.0,0.22107422713206357,98.8383
